doctor_id,first_name,last_name,specialization,experience_level,years_experience,reputation_score,reputation_category,public_medical_opinion_index,phone_number,email,hospital_id,hospital_branch
DOC-00009481,Raffaella,Mitchell,Internal Medicine,Senior,15,3.9,Good,86.7,08450 125901,dr.raffaella.mitchell@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009482,秀兰,Lee,Gynecology,Senior,17,3.78,Good,78.24,016509435,dr.秀兰.lee@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009483,Howard,टंडन,Surgery,Mid-Level,7,2.62,Average,60.76,054-464-0653,dr.howard.टंडन@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009484,Hertha,Stanton,Emergency Medicine,Mid-Level,10,2.73,Average,58.03,00294508410,dr.hertha.stanton@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009485,Faustino,Wright,Endocrinology,Mid-Level,9,3.47,Average,64.93,02 90 09 41 18,dr.faustino.wright@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009486,성현,Villa,Emergency Medicine,Mid-Level,9,3.18,Average,56.93,13380078493,dr.성현.villa@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009487,Mary,윤,Obstetrics,Mid-Level,10,2.67,Average,61.98,18102426811,dr.mary.윤@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009488,स्वपन,Martin,Neurology,Mid-Level,10,3.36,Average,63.54,243.642.9761x66632,dr.स्वपन.martin@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009489,Jacob,青木,Surgery,Mid-Level,8,3.41,Average,70.34,033-215-8813,dr.jacob.青木@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009490,Chantal,Cirino,Infectious Disease,Mid-Level,10,3.33,Average,61.3,+55 (084) 8883-3287,dr.chantal.cirino@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009491,Joan,آل رفيع,Cardiology,Mid-Level,14,3.09,Average,53.62,+1-773-568-3079,dr.joan.آل رفيع@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009492,东,Garcia,Hematology,Senior,19,3.2,Average,69.08,+91 0508472819,dr.东.garcia@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009493,智也,장,Gastroenterology,Senior,15,3.3,Average,69.3,(464)255-7556x833,dr.智也.장@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009494,Haydée,Grenier,Surgery,Mid-Level,10,3.25,Average,61.79,+44115 4960684,dr.haydée.grenier@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009495,Evelyn,डी’सोउज़ा,Orthopedics,Mid-Level,5,2.67,Average,48.31,(398) 340-0825 x499,dr.evelyn.डी’सोउज़ा@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009496,Benjamim,آل بن لافي,Dermatology,Mid-Level,6,2.78,Average,59.7,17058715,dr.benjamim.آل بن لافي@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009497,ديمه,Johnson,Anesthesiology,Senior,15,3.89,Good,77.37,(01632)960998,dr.ديمه.johnson@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009498,Joséphine,Lesage,Emergency Medicine,Mid-Level,13,3.18,Average,63.32,08 4661 2013,dr.joséphine.lesage@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009499,Brandy,刘,Neurology,Mid-Level,13,3.64,Good,81.77,0328687778,dr.brandy.刘@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009500,翼,Parker,Neurology,Mid-Level,10,3.09,Average,64.04,+34 942 629 238,dr.翼.parker@bayloruniversitymedi.com,HOSP-USA-00277,Baylor University Medical Center
DOC-00009501,순자,靳,Anesthesiology,Mid-Level,10,2.7,Average,58.48,+33 (0)5 24 35 59 28,dr.순자.靳@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009502,لفيف,Rocha,Orthopedics,Junior,4,2.66,Average,44.1,8559674557,dr.لفيف.rocha@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009503,Maria Flor,이,Anesthesiology,Junior,4,2.28,Average,53.76,+61-431-813-259,dr.maria flor.이@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009504,April,Leão,Orthopedics,Mid-Level,10,2.69,Average,53.63,+1-778-523-6069,dr.april.leão@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009505,Alice,Mendes,Anesthesiology,Senior,22,3.33,Average,75.95,(01632)960390,dr.alice.mendes@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009506,Shawn,Delmas,Orthopedics,Senior,17,3.5,Good,62.8,0143814651,dr.shawn.delmas@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009507,서연,Jordan,Orthopedics,Mid-Level,10,3.27,Average,62.57,+49(0) 867487704,dr.서연.jordan@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009508,Horacio,Vollbrecht,Pediatrics,Mid-Level,6,3.27,Average,72.66,+91 675 6288401,dr.horacio.vollbrecht@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009509,جوانا,Ritter,Pediatrics,Mid-Level,9,3.13,Average,71.1,(02494) 707743,dr.جوانا.ritter@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009510,Carla,김,Orthopedics,Mid-Level,13,3.3,Average,57.57,(011) 3353-1457,dr.carla.김@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009511,Jacinto,Jackson,Pediatrics,Senior,22,4.21,Very Good,91.68,03580888553,dr.jacinto.jackson@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009512,治,Pietrangeli,Pediatrics,Senior,17,3.28,Average,69.49,+39 3713236758,dr.治.pietrangeli@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009513,千代,Oliveira,Anesthesiology,Mid-Level,6,3.01,Average,53.87,070-3485-5049,dr.千代.oliveira@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009514,Michael,Cox,Pulmonology,Mid-Level,13,3.66,Good,82.81,074-09891865,dr.michael.cox@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009515,Dillon,Preiß,Anesthesiology,Senior,19,4.07,Very Good,89.3,+34 972 95 54 86,dr.dillon.preiß@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009516,Milena,박,Nephrology,Mid-Level,12,2.77,Average,63.18,+49 (0) 1523 268198,dr.milena.박@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009517,Mary,施,Orthopedics,Senior,15,3.85,Good,76.69,84 4141 3161,dr.mary.施@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009518,Patrizia,Scalera,Gynecology,Mid-Level,8,3.32,Average,64.26,+34848 80 48 78,dr.patrizia.scalera@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009519,あすか,Kelly,Anesthesiology,Mid-Level,7,2.65,Average,44.72,+44(0)28 9018271,dr.あすか.kelly@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009520,Thomas,Abascal,Anesthesiology,Mid-Level,12,2.99,Average,60.06,(02041) 45463,dr.thomas.abascal@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009521,Jonathan,卢,Pediatrics,Junior,3,2.26,Average,54.1,018-746-9615,dr.jonathan.卢@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009522,Margot,斉藤,Anesthesiology,Mid-Level,5,2.58,Average,48.72,(818) 678-7790,dr.margot.斉藤@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009523,充,曹,Orthopedics,Mid-Level,5,3.04,Average,53.21,05688 633490,dr.充.曹@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009524,加奈,Bird,Anesthesiology,Junior,4,2.46,Average,51.59,08758059591,dr.加奈.bird@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009525,太一,이,Orthopedics,Mid-Level,7,2.86,Average,65.22,81 0166-4767,dr.太一.이@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009526,Francis,连,Anesthesiology,Mid-Level,7,3.25,Average,57.0,15013464851,dr.francis.连@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009527,Isabela,Franceschi,Anesthesiology,Mid-Level,6,3.05,Average,70.38,933.684.3913,dr.isabela.franceschi@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009528,عبد القدّوس,آل معيض,Orthopedics,Mid-Level,9,3.4,Average,63.31,04180 324678,dr.عبد القدّوس.آل معيض@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009529,Emma,Koch,Pulmonology,Junior,4,2.73,Average,60.87,06563 953019,dr.emma.koch@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009530,Miguel,蔡,Anesthesiology,Mid-Level,9,2.81,Average,66.06,61 3132-1804,dr.miguel.蔡@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009531,John,Zecchini,Gynecology,Mid-Level,11,2.72,Average,55.78,+34921 37 06 28,dr.john.zecchini@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009532,Ruth,Benitez,Pediatrics,Mid-Level,9,3.25,Average,62.22,080-5261-6003,dr.ruth.benitez@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009533,Katie,Gonzalez,Orthopedics,Mid-Level,9,2.78,Average,59.6,+34875 935 918,dr.katie.gonzalez@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009534,मोहना,रॉय चौधरी,Hematology,Mid-Level,7,3.29,Average,64.29,+33 (0)3 90 95 61 91,dr.मोहना.रॉय चौधरी@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009535,Kelly,Montes,Orthopedics,Mid-Level,8,3.3,Average,75.76,221-235-4586x1720,dr.kelly.montes@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009536,Gilbert,Goddard,Pediatrics,Mid-Level,13,3.13,Average,52.64,95-9772-3963,dr.gilbert.goddard@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009537,영길,Ho,Cardiology,Mid-Level,5,2.85,Average,56.71,010-7498-9148,dr.영길.ho@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009538,Melanie,Williams,Surgery,Senior,16,3.11,Average,52.62,+55 (061) 0545-3642,dr.melanie.williams@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009539,Nicole,Willis,Anesthesiology,Mid-Level,7,3.17,Average,73.15,+39 3603438408,dr.nicole.willis@universitymedicalcen.com,HOSP-USA-00278,University Medical Center of Southern Nevada
DOC-00009540,Paride,胡,Anesthesiology,Mid-Level,8,3.07,Average,59.72,+39 07713243035,dr.paride.胡@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009541,Rebeca,Davis,Neurology,Mid-Level,9,3.13,Average,68.87,02 58 09 85 45,dr.rebeca.davis@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009542,Hadassa,장,Anesthesiology,Mid-Level,7,2.8,Average,64.35,088434305,dr.hadassa.장@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009543,Theresa,آل سلطان,Emergency Medicine,Mid-Level,5,3.21,Average,57.87,325.628.9877,dr.theresa.آل سلطان@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009544,Camillo,鈴木,Emergency Medicine,Mid-Level,12,3.05,Average,60.2,00050115750,dr.camillo.鈴木@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009545,Jamie,Roberts,Emergency Medicine,Senior,16,3.91,Good,69.9,+55 (081) 0319 5434,dr.jamie.roberts@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009546,अनुपम,Cooley,Emergency Medicine,Junior,2,2.73,Average,61.58,03.6471.2185,dr.अनुपम.cooley@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009547,Julia,Johnson,Emergency Medicine,Mid-Level,6,3.0,Average,64.79,4035456285,dr.julia.johnson@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009548,미경,الراشد,Emergency Medicine,Mid-Level,12,2.77,Average,47.62,070-4966-2905,dr.미경.الراشد@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009549,Annedore,Riera,Infectious Disease,Mid-Level,10,3.37,Average,58.89,087-05879165,dr.annedore.riera@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009550,Autumn,Llano,Anesthesiology,Junior,2,2.86,Average,59.56,07655 745156,dr.autumn.llano@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009551,شافع,김,Neurology,Senior,20,4.17,Very Good,91.32,41 9916-9830,dr.شافع.김@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009552,Jamie,James,Emergency Medicine,Senior,15,3.19,Average,67.53,(02)-4136-5386,dr.jamie.james@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009553,桃子,Lagarde,Rheumatology,Mid-Level,11,3.15,Average,54.72,71 1632-5291,dr.桃子.lagarde@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009554,淑兰,Migliaccio,Anesthesiology,Mid-Level,8,3.15,Average,58.13,+91 0093267875,dr.淑兰.migliaccio@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009555,Arthur,中村,Cardiology,Mid-Level,7,2.98,Average,58.99,943-012-9648,dr.arthur.中村@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009556,Jonathan,Alexandre,Anesthesiology,Mid-Level,12,2.8,Average,59.63,+34877 546 456,dr.jonathan.alexandre@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009557,지현,Isern,Neurology,Mid-Level,12,3.48,Average,61.78,0300 431 5877,dr.지현.isern@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009558,Ruggero,Cózar,Gastroenterology,Mid-Level,11,3.02,Average,60.81,06880 021086,dr.ruggero.cózar@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009559,ماذى,Gonzalez,Cardiology,Mid-Level,8,3.22,Average,56.65,(08745) 06986,dr.ماذى.gonzalez@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009560,Pedro Lucas,米,Emergency Medicine,Mid-Level,13,2.97,Average,59.0,+91 5530796514,dr.pedro lucas.米@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009561,Jeannette,张,Neurology,Mid-Level,12,3.11,Average,70.25,15798701791,dr.jeannette.张@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009562,Travis,Perez,Anesthesiology,Senior,19,3.77,Good,67.88,0743384545,dr.travis.perez@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009563,Ottavio,Almeida,Anesthesiology,Mid-Level,11,2.97,Average,53.62,04 58 65 19 81,dr.ottavio.almeida@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009564,海燕,Santos,Endocrinology,Mid-Level,8,2.67,Average,59.83,534-857-1527 x287,dr.海燕.santos@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009565,जगदीश,Mendoza,Orthopedics,Mid-Level,6,3.21,Average,59.35,13559959222,dr.जगदीश.mendoza@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009566,Abbie,Hill,Emergency Medicine,Mid-Level,7,2.76,Average,52.33,6427-7147,dr.abbie.hill@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009567,Knut,김,Endocrinology,Junior,4,2.58,Average,47.31,07506 28227,dr.knut.김@sunrisehospitalandme.com,HOSP-USA-00279,Sunrise Hospital and Medical Center
DOC-00009568,里佳,Bush,Neurology,Mid-Level,8,3.27,Average,58.32,029 2018470,dr.里佳.bush@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009569,Adrien,العجلان,Ophthalmology,Mid-Level,7,2.84,Average,58.67,(011) 2502-2782,dr.adrien.العجلان@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009570,Ágata,高橋,Pediatrics,Expert,28,4.62,Excellent,90.94,718 450 5207,dr.ágata.高橋@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009571,नेहा,Baron,Anesthesiology,Mid-Level,9,2.79,Average,48.89,053-007-4166,dr.नेहा.baron@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009572,कुमार,Perret,Surgery,Senior,17,3.8,Good,79.23,+49(0)0686650753,dr.कुमार.perret@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009573,माला,이,Pediatrics,Mid-Level,10,2.93,Average,56.25,818-565-4222x50762,dr.माला.이@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009574,경수,Weiß,Ophthalmology,Mid-Level,12,2.91,Average,57.71,+33 (0)5 58 82 96 95,dr.경수.weiß@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009575,Leonard,Lewis,Ophthalmology,Mid-Level,12,3.18,Average,61.27,(03).1219.9725,dr.leonard.lewis@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009576,Michelle,Hall,Pediatrics,Mid-Level,14,3.49,Average,76.68,08784335057,dr.michelle.hall@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009577,Gianfranco,Anglada,Surgery,Mid-Level,5,2.46,Average,51.68,0491-151-845,dr.gianfranco.anglada@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009578,Rhys,آل معيض,Pediatrics,Mid-Level,6,3.35,Average,62.97,001-288-392-6565x03940,dr.rhys.آل معيض@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009579,红霞,Bernier,Pediatrics,Mid-Level,8,3.13,Average,72.3,+33 6 38 42 23 12,dr.红霞.bernier@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009580,洋,Campos,Psychiatry,Junior,4,2.25,Average,40.0,(011) 4463 5145,dr.洋.campos@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009581,Jacqueline,Morley,Surgery,Mid-Level,5,3.1,Average,69.8,13211869304,dr.jacqueline.morley@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009582,幹,森,Pediatrics,Mid-Level,8,3.02,Average,51.82,84 9401 9723,dr.幹.森@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009583,Wendy,Robinson,Surgery,Mid-Level,14,3.41,Average,73.3,+91 990 9550598,dr.wendy.robinson@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009584,Emilly,Diallo,Ophthalmology,Mid-Level,8,2.58,Average,54.69,06084395075,dr.emilly.diallo@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009585,Käthi,Guyot,Ophthalmology,Mid-Level,9,3.26,Average,75.04,9185434219,dr.käthi.guyot@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009586,David,Maillet,Endocrinology,Mid-Level,7,2.49,Average,56.97,+33 4 85 66 04 53,dr.david.maillet@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009587,लीलावती,Guzmán,Infectious Disease,Mid-Level,7,2.86,Average,62.03,3803683192,dr.लीलावती.guzmán@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009588,Hedi,Martin,Pediatrics,Mid-Level,11,2.74,Average,61.97,14587444162,dr.hedi.martin@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009589,Lynn,Guillon,Pediatrics,Mid-Level,9,3.04,Average,68.79,061-324-0069,dr.lynn.guillon@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009590,Scott,Parker,Ophthalmology,Mid-Level,14,3.21,Average,54.97,031-383-7716,dr.scott.parker@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
DOC-00009591,수민,दुत्ता,Ophthalmology,Mid-Level,13,3.43,Average,66.68,090-1063-7027,dr.수민.दुत्ता@oregonhealth&science.com,HOSP-USA-00280,Oregon Health & Science University Hospital
